standard_brand,url,views,engagement
WARDAH,https://www.tiktok.com/@cindymahaarani/video/7540268960193744135,1252,93
WARDAH,https://www.tiktok.com/@vivioctalia/video/7523062128144682245,7744,875
WARDAH,https://www.tiktok.com/@ymlia002/video/7476669215819255057,11600,33
WARDAH,https://www.tiktok.com/@agriziaaa/video/7534965633784581381,6908,133
WARDAH,https://www.tiktok.com/@tiaraputrii77/video/7525763150411615493,61200,1500
WARDAH,https://www.instagram.com/p/DOVbt9CE1HZ,13432,46
WARDAH,https://www.tiktok.com/@libraryofvannya/video/7516905909554023687,597,39
WARDAH,https://www.tiktok.com/@mayshahabb/video/7538814189242944773,160400,147
WARDAH,https://www.tiktok.com/@ayuanggunleo/video/7524178851430239495,12600,257
WARDAH,https://www.tiktok.com/@s.isnaini/video/7512080071222398226,47000,235
WARDAH,https://www.tiktok.com/@matchajunkie/video/7478772845443599621,15400,201
WARDAH,https://www.tiktok.com/@bymauveine/video/7523197200470592774,3935,112
WARDAH,https://www.tiktok.com/@thiiersya/video/7564275918865272085,2491,197
WARDAH,https://www.instagram.com/p/DJJl9svyNfN,5148,157
WARDAH,https://www.tiktok.com/@adinsalsbila/video/7468220534208122120,21700,63
WARDAH,https://www.tiktok.com/@strawberrycheezy/video/7539859402711452946,395300,787
WARDAH,https://www.tiktok.com/@noncoffeegirll/video/7477514368263933189,162800,1056
WARDAH,https://www.tiktok.com/@reyreiii.2/video/7504651984188837125,2877,88
WARDAH,https://www.tiktok.com/@m00dylve/video/7468608313727438086,9554,602
WARDAH,https://www.tiktok.com/@anumhafzz/video/7549048664413572357,4948,1227
WARDAH,https://www.tiktok.com/@apricoat/video/7512286389682048262,11000,80
WARDAH,https://www.tiktok.com/@jessica.hartojo/video/7522049888746540295,452,22
WARDAH,https://www.tiktok.com/@lilscott_x/video/7564340291189148936,2379,377
WARDAH,https://www.tiktok.com/@amelia.almasyhad/video/7543537967613218054,104,61
WARDAH,https://www.tiktok.com/@deahervian/video/7514279198521920775,324100,4182
WARDAH,https://www.tiktok.com/@noiamig/video/7564688603272547592,2141,133
WARDAH,https://www.tiktok.com/@dewsimangunsong/video/7562532316673789192,2302,132
WARDAH,https://www.tiktok.com/@windarizkyaa/video/7552840660013813009,1200000,4294
WARDAH,https://www.tiktok.com/@halo.bilah/video/7471523346564271365,107800,305
WARDAH,https://www.tiktok.com/@zalfalifaaa/video/7536103853364710663,174400,72
WARDAH,https://www.instagram.com/p/DOpnJ3tiY2t,2765,91
WARDAH,https://www.instagram.com/p/DPGI0kQAQkE,1152,119
WARDAH,https://www.tiktok.com/@heyitsciul/video/7564696487947406610,680,58
WARDAH,https://www.tiktok.com/@beautys.nlf/video/7472354775313485064,13300,130
WARDAH,https://www.instagram.com/p/DIs8I_qpTst,390218,786
WARDAH,https://www.tiktok.com/@dindaristi_/video/7539136564262194440,43300,79
WARDAH,https://www.tiktok.com/@putricitra27/video/7499312148955352327,1586,44
WARDAH,https://www.tiktok.com/@cindymeisiany/video/7564050801966992661,12000,1303
WARDAH,https://www.tiktok.com/@putrinavisyy/video/7563993405538176274,3171,80
WARDAH,https://www.tiktok.com/@denis.park_/video/7564786534453480711,58500,4523
WARDAH,https://www.tiktok.com/@agriziaaa/video/7563969894354668808,1563,106
WARDAH,https://www.instagram.com/p/DJEThR_J3wt,2822,143
WARDAH,https://www.tiktok.com/@ntriple_24/video/7465609631314808082,15500,525
WARDAH,https://www.tiktok.com/@nazlanjiha/video/7477069762154237239,26500,153
WARDAH,https://www.tiktok.com/@belladeftt/video/7480042094875184402,3825,39
WARDAH,https://www.tiktok.com/@kusumaeliannaa/video/7489363392424185089,3276,330
WARDAH,https://www.tiktok.com/@shantychan79/video/7513185980279524613,,565
WARDAH,https://www.tiktok.com/@ernievembrina/video/7485220370132307207,379,94
WARDAH,https://www.instagram.com/p/DOnJyeIERj4,610915,1391
WARDAH,https://www.instagram.com/p/DJWYI9nSa4b,2635,30
WARDAH,https://www.tiktok.com/@dddeeav/video/7546451039717805320,6700000,2544
WARDAH,https://www.tiktok.com/@nurfitrianoviantii/video/7471657535511006472,63100,74
WARDAH,https://www.tiktok.com/@masak_story/video/7536872436806044935,3976,42
WARDAH,https://www.tiktok.com/@karinabelindaa/video/7553250675447057665,5093,139
WARDAH,https://www.tiktok.com/@produk_kiyowo/video/7504642776680762631,734,32
WARDAH,https://www.tiktok.com/@apricoat/video/7477385859071855878,172800,50
WARDAH,https://www.tiktok.com/@bunnieiyy/video/7519480778993028357,8433,164
WARDAH,https://www.tiktok.com/@dbnbeautyreview_/video/7515358966268939527,997,415
WARDAH,https://www.tiktok.com/@belaasnc/video/7563169164513250580,600,72
WARDAH,https://www.tiktok.com/@jessicahdyt/video/7522450412008508680,11900,244
WARDAH,https://www.tiktok.com/@nayeyaa/video/7553922011970555192,33600,272
WARDAH,https://www.tiktok.com/@syaaviolett/video/7565746886687083794,643,122
WARDAH,https://www.tiktok.com/@liviagabriell/video/7537215454574644486,15400,1422
WARDAH,https://www.tiktok.com/@vivioctalia/video/7538990771920293121,46000,341
WARDAH,https://www.tiktok.com/@thiiersya/video/7523154529089588486,865,33
WARDAH,https://www.instagram.com/p/DI-h2HQpqzw,14160,270
WARDAH,https://www.tiktok.com/@shoong30/video/7566196526578519314,6185,153
WARDAH,https://www.tiktok.com/@shoong30/video/7566613610080881927,5092,161
WARDAH,https://www.tiktok.com/@faherraa/video/7538456019085643026,840200,211
WARDAH,https://www.tiktok.com/@byyoan/video/7521660787497192710,1468,93
WARDAH,https://www.instagram.com/p/DLhyM6cSzOu,13209,518
WARDAH,https://www.tiktok.com/@rinjaninila/video/7457006988443045125,359,32
WARDAH,https://www.tiktok.com/@anggie_ira/video/7540987899244825862,890,83
WARDAH,https://www.tiktok.com/@taniaaarv/video/7566113363369921810,6245,328
WARDAH,https://www.tiktok.com/@vivioctalia/video/7533546039240920326,2323,268
WARDAH,https://www.instagram.com/p/DNXvo20TtQD,96676,882
WARDAH,https://www.tiktok.com/@lilscott_x/video/7527525786618727686,6000000,2085
WARDAH,https://www.tiktok.com/@nengmaimanah/video/7515787472807267590,333200,430
WARDAH,https://www.tiktok.com/@ebi_furaai/video/7477361041580576007,17000,237
WARDAH,https://www.tiktok.com/@rizfebyyyy/video/7556282846499949840,1023,39
WARDAH,https://www.tiktok.com/@byyoan/video/7564416041523236108,2036,139
WARDAH,https://www.tiktok.com/@rere5ee/video/7497870229435944198,326,38
WARDAH,https://www.instagram.com/p/DM_zX1Ky4KM,8768,143
WARDAH,https://www.instagram.com/p/DKB5sS8Ojbp,4771,109
WARDAH,https://www.instagram.com/p/DHmycEpzT9E,14436,208
WARDAH,https://www.instagram.com/p/DFzbS-lz9as,11273,289
WARDAH,https://www.tiktok.com/@leyareen/video/7567300204026793224,8109,1543
WARDAH,https://www.tiktok.com/@sabrinaalyaw/video/7565853905209281810,7154,294
WARDAH,https://www.tiktok.com/@milamiza00/video/7468472007013764357,25100,359
WARDAH,https://www.tiktok.com/@nengmaimanah/video/7475279331581775159,15600,65
WARDAH,https://www.tiktok.com/@viclivc/video/7526951069440625925,679500,531
WARDAH,https://www.tiktok.com/@hlzahs/video/7480087174034066696,88100,700
WARDAH,https://www.tiktok.com/@oc.putrii/video/7563960561642343698,5609,697
WARDAH,https://www.tiktok.com/@anumhafzz/video/7478729762874395909,205900,1260
WARDAH,https://www.tiktok.com/@tiaraputrii77/video/7548283512256777528,355,93
WARDAH,https://www.tiktok.com/@utezet/video/7506548664576396550,3931,454
WARDAH,https://www.instagram.com/p/DNIGQGVv8Yz,6449,255
WARDAH,https://www.tiktok.com/@nuistiq/video/7519817547760340280,38800,369
WARDAH,https://www.tiktok.com/@strawberrycheezy/video/7528271774916627720,7100000,14577
WARDAH,https://www.tiktok.com/@bymauveine/video/7538313659630488837,14000,526
WARDAH,https://www.tiktok.com/@klayina/video/7476855392442600710,2980,30
WARDAH,https://www.instagram.com/p/DN2tYqW5j5Y,1288,34
WARDAH,https://www.tiktok.com/@byyoan/video/7548815205791223046,2493,323
WARDAH,https://www.tiktok.com/@fellamaheen/video/7562162156440063240,7059,371
WARDAH,https://www.tiktok.com/@diniaarizka/video/7564710781439315220,3891,76
WARDAH,https://www.tiktok.com/@dewsimangunsong/video/7491640321353305350,13100,1108
WARDAH,https://www.tiktok.com/@dilaelnyasatu/video/7527286995811421445,1051,30
WARDAH,https://www.tiktok.com/@syifakans/video/7506503928704470279,402,33
WARDAH,https://www.tiktok.com/@ekakurniaputri95/video/7521787138292075832,448,60
WARDAH,https://www.tiktok.com/@anumhafzz/video/7521402274657127736,37000,1277
WARDAH,https://www.instagram.com/p/DLh6tKwSutX,19436,235
WARDAH,https://www.tiktok.com/@putrinavisyy/video/7476679587980741896,17200,90
WARDAH,https://www.tiktok.com/@iam_tisans/video/7520147158587280658,13000,211
WARDAH,https://www.instagram.com/p/DOpc4ywkqcK,588,309
WARDAH,https://www.tiktok.com/@svveetsparkles/video/7556167879167692044,2398,279
WARDAH,https://www.instagram.com/p/DKOz0UdSWwS,9057,300
WARDAH,https://www.tiktok.com/@panggilaja266/video/7475586744658742534,494,173
WARDAH,https://www.tiktok.com/@putripratiwi.f/video/7507644138238594305,3633,89
WARDAH,https://www.tiktok.com/@sherinprl/video/7468659566247431442,2337,26
WARDAH,https://www.instagram.com/p/DEhqgdfSyn4,253,121
WARDAH,https://www.tiktok.com/@azaliyaay/video/7566159907926396178,978,35
WARDAH,https://www.tiktok.com/@vhionaaar/video/7508730342224792888,2655,154
WARDAH,https://www.tiktok.com/@fidzzle/video/7540265658764905735,29900,38
WARDAH,https://www.tiktok.com/@bunnieiyy/video/7528017091744517382,3134,80
WARDAH,https://www.tiktok.com/@dbnbeautyreview_/video/7497930168338533650,1080,284
WARDAH,https://www.tiktok.com/@yessa_yessi/video/7518218819601501446,30700,348
WARDAH,https://www.instagram.com/p/DJGEgFJSoca,5061,72
WARDAH,https://www.instagram.com/p/DNNwA8-zu7A,6245,177
WARDAH,https://www.tiktok.com/@rinjaninila/video/7458191773911780614,175,40
WARDAH,https://www.instagram.com/p/DNVw2wxTHmW,813937,793
WARDAH,https://www.tiktok.com/@noncoffeegirll/video/7561727371993222412,2982,175
WARDAH,https://www.tiktok.com/@pincayipihura/video/7477546620444314935,36400,390
WARDAH,https://www.tiktok.com/@dindaristi_/video/7537303929600789768,884,49
WARDAH,https://www.tiktok.com/@cindymeisiany/video/7477221145821990199,46300,3672
WARDAH,https://www.tiktok.com/@utezet/video/7474515009192676614,2791,58
WARDAH,https://www.tiktok.com/@ffesya/video/7524280517517184262,1853,108
WARDAH,https://www.tiktok.com/@dindaristi_/video/7504290413751110920,1278,38
WARDAH,https://www.tiktok.com/@tiaraputrii77/video/7468530676950764806,271300,2128
WARDAH,https://www.tiktok.com/@apricoat/video/7538296479559978246,79100,63
WARDAH,https://www.tiktok.com/@dddeeav/video/7497059141102341394,2001,255
WARDAH,https://www.tiktok.com/@yamna_cutton/video/7515745544753515781,15100,222
WARDAH,https://www.instagram.com/p/DOn89rZEt7S,630304,269
WARDAH,https://www.tiktok.com/@bunnieiyy/video/7540994675847466245,257100,313
WARDAH,https://www.instagram.com/p/DNkyRSMJMa8,17383,135
WARDAH,https://www.tiktok.com/@harmintyas/video/7543092421639408902,93,35
WARDAH,https://www.tiktok.com/@dindaristi_/video/7564013743890271506,648,70
WARDAH,https://www.tiktok.com/@aisyahcamelia.a/video/7537294816095358214,3711,80
WARDAH,https://www.tiktok.com/@anakdirut/video/7525299747385593106,16000,533
WARDAH,https://www.tiktok.com/@amandapuspitawardani/video/7471540364059495686,24700,48
WARDAH,https://www.tiktok.com/@afinasalma/video/7541580356860841224,28200,255
WARDAH,https://www.tiktok.com/@syifaaulx/video/7516876881950493960,,643
WARDAH,https://www.instagram.com/p/DNuJC9qZKHQ,1736,866
WARDAH,https://www.instagram.com/p/DGAyMHKTyxz,5249,104
WARDAH,https://www.tiktok.com/@drmputri/video/7564392649428569351,322,50
WARDAH,https://www.instagram.com/p/DN67bNxk-uY,8590,69
WARDAH,https://www.instagram.com/p/DNjhw0FyOR2,11099,43
WARDAH,https://www.tiktok.com/@byyoan/video/7538404293284465925,4992,449
WARDAH,https://www.tiktok.com/@salma.assyfa/video/7471760877662817554,77600,51
WARDAH,https://www.tiktok.com/@namanya_aini/video/7497135174166138130,24300,281
WARDAH,https://www.tiktok.com/@triansyahbani/video/7522915458710801720,2954,72
WARDAH,https://www.instagram.com/p/DOYKIJnkkZT,21308,815
WARDAH,https://www.instagram.com/p/DLrcpcxzu9q,3148,325
WARDAH,https://www.tiktok.com/@nadiaaag01/video/7563967629514378513,2947,314
WARDAH,https://www.tiktok.com/@jiraaskrutmiii/video/7564724807393103122,1073,64
WARDAH,https://www.instagram.com/p/DMFkUqTywDc,13040,214
WARDAH,https://www.instagram.com/p/DJcEihkTa8C,892,559
WARDAH,https://www.tiktok.com/@sasaihsansii/video/7497171622386748678,1357,26
WARDAH,https://www.tiktok.com/@acinomala/video/7565868121274223880,2746,79
WARDAH,https://www.tiktok.com/@agriziaaa/video/7521639890342268165,2310,153
WARDAH,https://www.tiktok.com/@anggie_ira/video/7543524870500502790,778,97
WARDAH,https://www.instagram.com/p/DO704h0EnIJ,4138827,452
WARDAH,https://www.instagram.com/p/DN7car5k635,1983,145
WARDAH,https://www.tiktok.com/@putripratiwi.f/video/7473841644555488513,15900,59
WARDAH,https://www.tiktok.com/@ninada11/video/7511979065482497285,25400,280
WARDAH,https://www.tiktok.com/@tiaraputrii77/video/7509344522329984262,44500,1513
WARDAH,https://www.tiktok.com/@nadiaaag01/video/7515345500497808696,4198,535
WARDAH,https://www.tiktok.com/@shoong30/video/7565803575314533650,2633,165
WARDAH,https://www.tiktok.com/@rinjaninila/video/7457469891491237126,267,37
WARDAH,https://www.tiktok.com/@dwmalaa_/video/7563998680177659154,7267,825
WARDAH,https://www.tiktok.com/@deahervian/video/7521702239509974279,22200,785
WARDAH,https://www.tiktok.com/@tiaraputrii77/video/7507207404430347525,44400,1349
WARDAH,https://www.instagram.com/p/DOuhrmrD3DQ,766,136
WARDAH,https://www.tiktok.com/@lanwu11/video/7523012548212395270,4183,63
WARDAH,https://www.tiktok.com/@dhiyaadhilah/video/7516862431138761990,4391,43
WARDAH,https://www.instagram.com/p/DIxxI3tJZQ8,198015,219
WARDAH,https://www.tiktok.com/@elshaddai_shop/video/7531578508267539768,8908,149
WARDAH,https://www.tiktok.com/@diahlina_id/video/7564404707331018005,2258,147
WARDAH,https://www.tiktok.com/@intanrizkya_99/video/7515348599476161798,112400,2189
WARDAH,https://www.tiktok.com/@murnidwikartika8/video/7514143276170005766,42100,177
WARDAH,https://www.tiktok.com/@noiscawinasonya/video/7478967161801772296,37900,3722
WARDAH,https://www.instagram.com/p/DIwEqEMzL2-,160888,12712
WARDAH,https://www.instagram.com/p/DJJg6z_P1V0,1609,36
WARDAH,https://www.tiktok.com/@h1ldaprl/video/7566634419121868039,5953,63
WARDAH,https://www.instagram.com/p/DI6VQDCpZlc,4696,177
WARDAH,https://www.tiktok.com/@vidamardatillah_/video/7527511022400310535,2100000,2089
WARDAH,https://www.instagram.com/p/DPQcwySDvtc,4993,82
WARDAH,https://www.tiktok.com/@dee.adeeee/video/7477057483081600261,45100,26
WARDAH,https://www.instagram.com/p/DPN2j01DI2Q,369,108
WARDAH,https://www.tiktok.com/@beceenicece/video/7567223404311481608,30300,92
WARDAH,https://www.tiktok.com/@treezyneon/video/7548699674111134984,8842,839
WARDAH,https://www.instagram.com/p/DOyZEWpkq0H,2063,91
WARDAH,https://www.instagram.com/p/DMFzOW8yHIW,910,422
WARDAH,https://www.tiktok.com/@deulimaauliaa/video/7476660772546825479,10100,89
WARDAH,https://www.instagram.com/p/DHigdVeTJhL,18230,552
WARDAH,https://www.tiktok.com/@padeendul/video/7566968646958959880,4091,83
WARDAH,https://www.tiktok.com/@cheviaa/video/7515051914535456056,7382,156
WARDAH,https://www.instagram.com/p/DOsNykHEhzX,4071,114
WARDAH,https://www.tiktok.com/@dndea/video/7519924597580451080,661,33
WARDAH,https://www.tiktok.com/@intaniamay16/video/7514628625820306694,,361
WARDAH,https://www.instagram.com/p/DJRDl8Zz8Ys,12503,335
WARDAH,https://www.instagram.com/p/DOkruhbkkrU,1852,943
WARDAH,https://www.tiktok.com/@cciippss26/video/7485991643489766711,539,104
WARDAH,https://www.tiktok.com/@inthenameofr_/video/7546087648226544902,89300,524
WARDAH,https://www.tiktok.com/@putrisarahsanly/video/7491272896866733313,6882,139
WARDAH,https://www.instagram.com/p/DOp5aTtjzAx,2179,30
WARDAH,https://www.tiktok.com/@jocelynleora_/video/7542539419484556549,124100,69
WARDAH,https://www.tiktok.com/@jocelynleora_/video/7545877089031900421,600,46
WARDAH,https://www.tiktok.com/@vivioctalia/video/7472636320062459191,2245,261
WARDAH,https://www.instagram.com/p/DJ30ZunyLBZ,23887,282
WARDAH,https://www.instagram.com/p/DOvnxC2kcAh,9630,58
WARDAH,https://www.tiktok.com/@robiyanti2909/video/7502838250612985106,238,112
WARDAH,https://www.tiktok.com/@adeirmaruswandi/video/7534340019801066757,60500,4866
WARDAH,https://www.tiktok.com/@lilscott_x/video/7566222991546141960,2823,129
WARDAH,https://www.instagram.com/p/DNIGQGVv8Yz,6449,255
WARDAH,https://www.tiktok.com/@ndini_rahma23/video/7490829215496015112,2968,172
WARDAH,https://www.tiktok.com/@shoong30/video/7563284385189907720,456500,329
WARDAH,https://www.tiktok.com/@giladiskonn_/video/7484093172738460936,3500000,856
WARDAH,https://www.tiktok.com/@mareth.a/video/7553562386033167627,4725,167
WARDAH,https://www.instagram.com/p/DLznDjwB6LA,22087,751
WARDAH,https://www.instagram.com/p/DIoPLVgTT_C,2589,80
WARDAH,https://www.tiktok.com/@septianaayu16/video/7500849749524860215,1247,42
WARDAH,https://www.instagram.com/p/DOIpiGhiXad,25956,172
WARDAH,https://www.tiktok.com/@arishaa_22/video/7523072370156883207,1434,65
WARDAH,https://www.tiktok.com/@anumhafzz/video/7546173694159162629,12500,294
WARDAH,https://www.tiktok.com/@desylasterina/video/7538766425020747014,51300,443
WARDAH,https://www.tiktok.com/@shoong30/video/7546227224664345862,2205,108
WARDAH,https://www.instagram.com/p/DH5h4pAB6Ie,585,39
WARDAH,https://www.tiktok.com/@sellymaretaa/video/7502636907394878726,484,116
WARDAH,https://www.instagram.com/p/DOH5RsqEtPC,711,332
WARDAH,https://www.tiktok.com/@hikaruranieteam/video/7521748499701026053,,50
WARDAH,https://www.tiktok.com/@salisa_permata/video/7474171244791844151,702,77
WARDAH,https://www.instagram.com/p/DFHP5UJS3rC,7904,137
WARDAH,https://www.tiktok.com/@ernawiguna/video/7466976723599478034,616,32
WARDAH,https://www.tiktok.com/@indiew60/video/7567218664064290068,8804,26
WARDAH,https://www.instagram.com/p/DFur85tppBE,1604,68
WARDAH,https://www.tiktok.com/@salsasav/video/7485979895760293127,3747,954
WARDAH,https://www.instagram.com/p/DPOMKtsj92m,14862,44
WARDAH,https://www.tiktok.com/@dindaristi_/video/7537303929600789768,884,49
WARDAH,https://www.instagram.com/p/DHKhti8PbPr,4476,323
WARDAH,https://www.tiktok.com/@sulistyatess_/video/7476485983253335351,2428,111
WARDAH,https://www.instagram.com/p/DOVka0CkWxQ,2408,47
WARDAH,https://www.instagram.com/p/DHVzzLwzA4U,14488,789
WARDAH,https://www.tiktok.com/@widymeisya/video/7465920357178805522,2600000,3902
WARDAH,https://www.tiktok.com/@nadnadnad___/video/7553616733156756792,4506,45
WARDAH,https://www.tiktok.com/@zarfannisa/video/7550617283446574341,368,73
WARDAH,https://www.tiktok.com/@ohohicaaa/video/7502018160623635719,670,126
WARDAH,https://www.tiktok.com/@ema.ervita/video/7560924273376873735,14800,227
WARDAH,https://www.instagram.com/p/DGXnT5WSu_2,3386,233
WARDAH,https://www.tiktok.com/@chintia.by/video/7537976524859772168,7870,324
WARDAH,https://www.instagram.com/p/DLuu5VvPFDt,376,32
WARDAH,https://www.instagram.com/p/DJ_dh-QxG2_,7159,280
WARDAH,https://www.instagram.com/p/DLrhL8rB55K,1822,26
WARDAH,https://www.instagram.com/p/DOleYRXkSE9,1573,33
WARDAH,https://www.tiktok.com/@abellleeeeee/video/7543134074655870216,193000,504
WARDAH,https://www.tiktok.com/@nabilaanandapauzi/video/7506092873851407624,23300,131
